Trend Start Time,Daily Trend #,Previous Day DXY Trend,RR Divergence,Previous Day SPY Trend,Trend Start,Trend Type,USDMXNV1M Tick,USDMXNV1Y Tick,V1M Change,V1Y Change,SPX Change,MXEF Tick,MXEF CCY Tick,BBDXY Tick,USDMXN RSI,USDMXN MACD,USDMXN ROC 4,USDMXN ROC 10,MXEF Change,MXEF CCY Change,BBDXY Change,Target
2019-07-22 09:53:00,1.0,0.35,-0.05249999999999999,-1.23,19.0234,Up,9.57,11.1,-0.083,0.027000000000000003,2.64,1054.63,1654.54,1193.83,73.59787169,0.000709585,0.043547609,0.069799419,-0.25,1.21,0.4,0
2019-07-23 09:28:00,1.0,0.33,-0.010300000000000087,-0.97,19.0705,Up,9.43,11.11,-0.11,0.022,2.22,1054.0,1651.85,1198.3,88.60440624,0.002707437,0.078535676,0.14722447800000002,-0.35,-0.95,2.07,1
2019-07-24 06:08:00,1.0,0.32,0.11599999999999999,0.05,19.1814,Down,9.655,11.203,0.002,0.02,9.14,1054.34,1652.06,1198.83,21.70425494,-0.00023299,-0.034474473,-0.027163693,-3.38,1.37,-0.92,0
2019-07-24 09:05:00,2.0,0.32,0.11599999999999999,0.05,19.1312,Down,9.472999999999999,11.183,-0.18,0.0,9.14,1054.85,1652.74,1198.1,20.46712879,-0.001007744,-0.076429787,-0.094211736,-2.87,2.05,-1.65,0
2019-07-25 07:58:00,1.0,0.52,0.12370000000000003,1.18,19.0799,Down,9.22,11.105,-0.055,0.005,22.27,1058.16,1652.13,1199.32,28.97004033,-0.001576695,-0.038338323,-0.141128821,1.73,0.1,0.39,1
2019-07-25 08:56:00,2.0,0.52,0.12370000000000003,1.18,18.9627,Up,9.22,11.118,-0.055,0.018000000000000002,22.27,1058.62,1652.96,1198.06,60.99779704,0.000909491,0.059493411,0.033686693,2.19,0.93,-0.87,0
2019-07-25 09:27:00,3.0,0.52,0.12370000000000003,1.18,19.0071,Up,9.22,11.115,-0.055,0.015,22.27,1057.24,1651.48,1197.75,76.61054511,0.001057533,0.104546458,0.128744088,0.81,-0.55,-1.18,1
2019-07-25 10:00:00,4.0,0.52,0.12370000000000003,1.18,19.1275,Down,9.33,11.148,0.055,0.048,-9.17,1053.49,1649.87,1198.14,46.97558838,-0.004598690999999999,-0.06283874,-0.106778889,-2.94,-2.16,-0.79,1
2019-07-25 12:11:00,5.0,0.52,0.12370000000000003,1.18,19.0238,Up,9.225,11.115,-0.05,0.015,-11.3,1053.85,1649.87,1200.25,82.37756197,0.001962885,0.054050934,0.093970654,-2.58,-2.16,1.32,1
2019-07-25 13:27:00,6.0,0.52,0.12370000000000003,1.18,19.0963,Down,9.215,11.118,-0.06,0.018000000000000002,-14.09,1053.27,1649.03,1200.97,20.39060099,-0.004472828,-0.12634205699999998,-0.187563198,-3.16,-3.0,2.04,1
2019-07-26 06:34:00,1.0,1.06,0.05570000000000008,0.29,19.0303,Up,9.285,11.125,-0.03,0.02,-11.43,1049.41,1649.0,1201.9,72.73201157,0.0008230819999999999,0.038289458,0.038289458,-0.74,-0.0799999999999,1.52,0
2019-07-26 08:46:00,2.0,1.06,0.05570000000000008,0.29,19.0789,Down,9.25,11.093,-0.065,-0.012,-11.43,1049.42,1648.77,1201.91,31.86460037,-0.002950317,-0.08293702,-0.103387651,-0.73,-0.31,1.53,1
2019-07-26 10:00:00,3.0,1.06,0.05570000000000008,0.29,18.9892,Up,9.135,11.055,-0.18,-0.05,2.8,1049.73,1648.97,1202.03,78.36598001,0.002277743,0.082027553,0.105187866,-0.42,-0.11,1.65,1
2019-07-26 12:29:00,4.0,1.06,0.05570000000000008,0.29,19.1068,Down,9.075,11.052999999999999,-0.24,-0.052000000000000005,8.72,1049.07,1648.1,1203.04,33.575449600000006,-0.000709055,-0.017308025,-0.074434403,-1.08,-0.98,2.66,0
2019-07-28 18:24:00,5.0,,,,19.0627,Down,9.26,11.062999999999999,0.225,0.045,0.0,1048.66,1647.99,1202.65,18.72466052,-0.00033169300000000004,-0.042572426,-0.048351071,0.0,0.0,0.0,0
2019-07-29 08:31:00,1.0,0.88,-0.0675,1.65,19.0495,Up,9.255,11.048,-0.063,-0.037000000000000005,0.0,1045.22,1647.2,1203.97,72.60808540000002,0.001645102,0.047682674,0.089639085,0.68,0.18,1.53,0
2019-07-29 11:04:00,2.0,0.88,-0.0675,1.65,19.104,Down,9.1,11.027999999999999,-0.218,-0.057,-6.27,1044.41,1647.24,1204.49,23.77797823,-0.00035972300000000005,-0.058725448,-0.082824852,-0.13,0.22,2.05,0
2019-07-29 12:35:00,3.0,0.88,-0.0675,1.65,19.0597,Up,9.09,11.013,-0.228,-0.07200000000000001,-5.0,1044.49,1647.23,1204.12,82.15210223,0.001252043,0.027752033,0.068098481,-0.05,0.21,1.68,0
2019-07-29 14:50:00,4.0,0.88,-0.0675,1.65,19.1077,Down,9.09,11.013,-0.228,-0.07200000000000001,-5.23,1045.7,1647.75,1203.96,27.14180325,-0.000773045,-0.031463031,-0.057667104,1.16,0.73,1.52,1
2019-07-30 05:51:00,1.0,0.81,0.08799999999999997,1.2,19.0746,Down,9.238,11.093,-0.065,-0.006999999999999999,-4.08,1045.85,1649.42,1203.54,23.27491655,-0.000994467,-0.013134667,-0.068787347,-3.23,0.29,-0.63,0
2019-07-30 09:14:00,2.0,0.81,0.08799999999999997,1.2,19.0279,Up,9.198,11.093,-0.105,-0.006999999999999999,-4.08,1044.74,1649.31,1203.96,65.11798723,0.00015968700000000002,0.054036755,0.035143485,-4.34,0.18,-0.21,0
2019-07-31 08:16:00,1.0,0.35,0.03270000000000006,0.26,19.0547,Down,9.168,11.058,-0.055,-0.02,8.72,1038.53,1649.58,1202.95,23.43790872,-0.0015160629999999998,-0.057303578,-0.107193526,0.77,0.43,-0.38,0
2019-07-31 13:26:00,2.0,0.35,0.03270000000000006,0.26,19.0059,Down,9.09,11.073,-0.133,-0.005,-0.17,1038.62,1651.12,1202.9,24.01957603,-0.000565195,-0.08272083,-0.060078418,0.86,1.97,-0.43,0
2019-07-31 14:02:00,3.0,0.35,0.03270000000000006,0.26,18.9508,Up,9.09,11.065,-0.133,-0.013,-7.69,1037.31,1649.67,1205.64,81.09927189,0.006510957,0.398282374,0.409935529,-0.45,0.52,2.31,1
2019-07-31 14:07:00,4.0,0.35,0.03270000000000006,0.26,19.0332,Down,9.09,11.062999999999999,-0.133,-0.015,-1.91,1037.87,1649.58,1204.63,52.38797029,0.003371389,-0.210766433,0.154036874,0.11,0.43,1.3,0
2019-07-31 14:40:00,5.0,0.35,0.03270000000000006,0.26,18.9857,Up,8.89,11.07,-0.333,-0.008,-17.99,1036.24,1647.91,1207.53,71.09582578,0.006261564,0.425906501,0.35607996,-1.52,-1.24,4.2,1
2019-07-31 15:03:00,6.0,0.35,0.03270000000000006,0.26,19.1875,Down,8.87,11.06,-0.353,-0.018000000000000002,-24.03,1034.44,1646.42,1206.99,50.36729453,-0.007709316,-0.230352162,-0.254839602,-3.32,-2.73,3.66,1
2019-07-31 15:11:00,7.0,0.35,0.03270000000000006,0.26,19.0624,Up,8.937999999999997,11.073,-0.285,-0.005,-28.86,1034.05,1645.63,1207.91,53.92512601,-0.005609667,0.128385176,-0.21463486,-3.71,-3.52,4.58,0
2019-07-31 15:51:00,8.0,0.35,0.03270000000000006,0.26,19.1125,Up,8.892999999999997,11.075,-0.33,-0.003,-29.06,1034.09,1645.0,1209.1,70.64062328,0.002303892,0.095065972,0.187169969,-3.67,-4.15,5.77,1
2019-07-31 16:41:00,9.0,0.35,0.03270000000000006,0.26,19.1698,Down,8.923,11.062999999999999,-0.3,-0.015,-34.87,1037.01,1650.14,1208.85,21.55764417,-0.004012686,-0.1431056,-0.24470161,-0.75,0.99,5.52,1
2019-07-31 16:58:00,10.0,0.35,0.03270000000000006,0.26,19.0938,Up,8.923,11.062999999999999,-0.3,-0.015,-34.87,1037.01,1650.14,1208.85,51.82695818,0.001857312,0.044437009000000006,0.016201865,-0.75,0.99,5.52,1
2019-08-01 04:40:00,1.0,0.81,0.1442000000000001,-1.3,19.18,Up,8.97,11.073,-0.023,0.0,-34.87,1027.39,1641.14,1211.47,72.55129288,0.000421959,0.057768271,0.043710387,-2.84,-1.62,0.11,0
2019-08-01 09:10:00,2.0,0.81,0.1442000000000001,-1.3,19.2281,Up,9.18,11.135,0.187,0.062,-34.87,1027.37,1639.34,1212.26,76.96589515,0.003306545,0.115300118,0.231908776,-2.86,-3.42,0.9,0
2019-08-01 09:44:00,3.0,0.81,0.1442000000000001,-1.3,19.2771,Down,9.168,11.138,0.175,0.065,5.98,1028.0,1639.46,1210.8,31.75269247,-0.001651064,-0.068604573,-0.07120138,-2.23,-3.3,-0.56,0
2019-08-01 10:09:00,4.0,0.81,0.1442000000000001,-1.3,19.2273,Down,9.168,11.135,0.175,0.062,12.45,1029.77,1640.4,1209.97,31.70872938,-0.003317097,-0.05782514900000001,-0.289495021,-0.46,-2.36,-1.39,1
2019-08-01 11:00:00,5.0,0.81,0.1442000000000001,-1.3,19.1442,Up,9.16,11.135,0.16699999999999998,0.062,25.32,1030.22,1640.47,1208.44,64.30820634,0.0016682620000000002,0.059448692,0.070407477,-0.00999999999999,-2.29,-2.92,0
2019-08-01 12:45:00,6.0,0.81,0.1442000000000001,-1.3,19.1922,Down,9.125,11.152999999999999,0.132,0.08,27.73,1031.15,1641.32,1207.48,16.73986792,-0.001606464,-0.057939242,-0.098613155,0.92,-1.44,-3.88,1
2019-08-01 13:29:00,7.0,0.81,0.1442000000000001,-1.3,19.121,Up,9.11,11.133,0.117,0.06,4.61,1028.99,1639.79,1207.14,80.48544985,0.004560005,0.207050163,0.197096358,-1.24,-2.97,-4.22,1
2019-08-01 14:53:00,8.0,0.81,0.1442000000000001,-1.3,19.2667,Down,9.208,11.118,0.215,0.045,-22.32,1022.66,1636.27,1207.32,23.88060166,-0.005323970999999999,-0.120117934,-0.28448616,-7.57,-6.49,-4.04,1
2019-08-01 16:25:00,9.0,0.81,0.1442000000000001,-1.3,19.208,Up,9.237,11.118,0.244,0.045,-29.07,1024.56,1640.17,1206.51,70.54787024,0.000485001,0.02234068,0.040012471,-5.67,-2.59,-4.85,1
2019-08-02 03:29:00,1.0,0.56,0.21199999999999997,-1.67,19.225,Up,9.347999999999999,11.13,-0.037000000000000005,0.006999999999999999,-29.07,1006.49,1630.29,1206.98,77.67131779,0.0048845320000000005,0.07843015,0.273740197,-2.92,-2.48,-0.27,1
2019-08-02 05:01:00,2.0,0.56,0.21199999999999997,-1.67,19.3125,Down,9.427999999999999,11.13,0.043,0.006999999999999999,-29.07,1007.46,1629.74,1206.45,30.96271826,-0.000858189,-0.039424608,-0.043054259,-1.95,-3.03,-0.8,1
2019-08-02 05:56:00,3.0,0.56,0.21199999999999997,-1.67,19.2508,Up,9.405,11.128,0.02,0.005,-29.07,1007.3,1629.86,1206.42,68.33261965,0.001148354,0.057565448,0.021255197000000003,-2.11,-2.91,-0.83,0
2019-08-02 08:21:00,4.0,0.56,0.21199999999999997,-1.67,19.297,Up,9.493,11.148,0.108,0.025,-29.07,1006.13,1627.85,1206.98,67.2215533,0.001711661,0.088495117,0.119064875,-3.28,-4.92,-0.27,0
2019-08-02 08:59:00,5.0,0.56,0.21199999999999997,-1.67,19.3451,Down,9.45,11.148,0.065,0.025,-29.07,1006.75,1628.68,1207.5,34.90661354,-0.004410425999999999,-0.17484868899999995,-0.167618575,-2.66,-4.09,0.25,1
2019-08-02 09:35:00,6.0,0.56,0.21199999999999997,-1.67,19.2754,Up,9.533,11.158,0.14800000000000002,0.035,-5.81,1005.37,1627.92,1206.67,69.46119794,0.004066194,0.17576879399999998,0.199667049,-4.04,-4.85,-0.58,1
2019-08-02 10:00:00,7.0,0.56,0.21199999999999997,-1.67,19.3383,Down,9.523,11.152999999999999,0.138,0.03,-4.9,1005.09,1627.96,1205.9,35.69013444,-0.003520659,-0.093754209,-0.160983084,-4.32,-4.81,-1.35,0
2019-08-02 10:36:00,8.0,0.56,0.21199999999999997,-1.67,19.2842,Up,9.517999999999999,11.148,0.133,0.025,-23.15,1002.23,1626.24,1206.38,75.44887846,0.004977033,0.154372151,0.220826076,-7.18,-6.53,-0.87,0
2019-08-02 12:38:00,9.0,0.56,0.21199999999999997,-1.67,19.3371,Down,9.515,11.133,0.13,0.01,-11.81,1003.62,1627.54,1205.12,26.42803931,-0.002542537,-0.089596453,-0.097357369,-5.79,-5.23,-2.13,0
2019-08-02 13:05:00,10.0,0.56,0.21199999999999997,-1.67,19.289,Up,9.497,11.133,0.112,0.01,-20.94,1002.65,1626.71,1205.08,70.41636834,0.002615714,0.076611693,0.129480008,-6.76,-6.06,-2.17,0
2019-08-04 15:30:00,11.0,,,,19.3396,Down,9.7,11.16,0.207,0.045,0.0,1003.76,1627.68,1205.13,23.91022471,-0.000714436,-0.092202659,-0.092202659,0.0,0.0,0.0,0
2019-08-04 18:00:00,12.0,,,,19.2875,Up,9.75,11.123,0.257,0.008,0.0,1003.76,1627.68,1205.13,89.77631814,0.0021809570000000003,0.159559863,0.172533496,0.0,0.0,0.0,1
2019-08-05 04:22:00,1.0,0.07,0.09819999999999995,-3.1,19.486,Up,10.068,11.293,0.073,0.02,0.0,983.05,1613.84,1206.07,76.53424633,0.000448887,0.037386815,0.077878029,-3.43,-0.5,0.18,0
2019-08-05 05:43:00,2.0,0.07,0.09819999999999995,-3.1,19.5415,Down,10.043,11.288,0.048,0.015,0.0,983.56,1613.66,1205.63,30.8952402,-0.002358963,-0.138799969,-0.158743164,-2.92,-0.68,-0.26,0
2019-08-05 06:31:00,3.0,0.07,0.09819999999999995,-3.1,19.494,Up,10.055,11.288,0.06,0.015,0.0,982.68,1613.53,1205.42,72.45538856,0.000553752,0.071684955,0.057339743,-3.8,-0.81,-0.47,1
2019-08-05 07:44:00,4.0,0.07,0.09819999999999995,-3.1,19.5712,Down,10.3,11.343,0.305,0.07,0.0,982.33,1613.31,1204.36,25.87300111,-0.003119983,-0.053239686,-0.09977793,-4.15,-1.03,-1.53,0
2019-08-05 08:49:00,5.0,0.07,0.09819999999999995,-3.1,19.5205,Up,10.523,11.405,0.528,0.132,0.0,980.31,1609.97,1204.58,73.39228842,0.002257182,0.134576417,0.166867146,-6.17,-4.37,-1.31,1
2019-08-05 10:16:00,6.0,0.07,0.09819999999999995,-3.1,19.6062,Down,10.763,11.45,0.768,0.177,-10.69,975.13,1609.66,1203.16,25.9182948,-0.003877028,-0.16898014600000005,-0.204642997,-11.35,-4.68,-2.73,1
2019-08-05 10:50:00,7.0,0.07,0.09819999999999995,-3.1,19.5487,Up,10.748,11.45,0.753,0.177,-20.87,973.77,1608.92,1203.76,63.3484303,0.002706622,0.058731902,0.128277857,-12.71,-5.42,-2.13,0
2019-08-05 11:31:00,8.0,0.07,0.09819999999999995,-3.1,19.5949,Down,10.732999999999999,11.445,0.738,0.172,-15.69,973.94,1609.27,1204.11,33.3698989,-0.000968039,-0.12567756,-0.081777432,-12.54,-5.07,-1.78,0
2019-08-05 12:25:00,9.0,0.07,0.09819999999999995,-3.1,19.5406,Up,10.81,11.423,0.815,0.15,-19.93,972.78,1608.49,1203.87,66.71910453,0.001226566,0.048008172,0.139555569,-13.7,-5.85,-2.02,1
2019-08-05 13:13:00,10.0,0.07,0.09819999999999995,-3.1,19.6381,Down,10.815,11.423,0.82,0.15,-31.71,972.29,1607.84,1203.49,39.19051875,-0.00306389,-0.128964512,-0.099938303,-14.19,-6.5,-2.4,0
2019-08-05 14:49:00,11.0,0.07,0.09819999999999995,-3.1,19.5862,Up,10.808,11.435,0.813,0.162,-50.47,971.26,1607.41,1204.27,66.54346933,0.000515546,0.073411707,0.049439096,-15.22,-6.93,-1.62,1
2019-08-05 15:19:00,12.0,0.07,0.09819999999999995,-3.1,19.6741,Down,10.795,11.437999999999999,0.8,0.165,-46.32,971.59,1607.35,1204.65,35.40943038,-0.003756539,-0.121610551,-0.151078149,-14.89,-6.99,-1.24,1
2019-08-05 17:42:00,13.0,0.07,0.09819999999999995,-3.1,19.5947,Up,10.823,11.435,0.828,0.162,-41.48,973.0,1610.78,1204.43,81.89285822,0.001269821,0.098873656,0.095812778,-13.48,-3.56,-1.46,0
2019-08-05 18:03:00,14.0,0.07,0.09819999999999995,-3.1,19.6408,Up,10.823,11.435,0.828,0.162,-41.48,973.0,1610.78,1204.43,83.19626588,0.00576886,0.256623065,0.318429151,-13.48,-3.56,-1.46,1
2019-08-05 18:56:00,15.0,0.07,0.09819999999999995,-3.1,19.7391,Down,10.948,11.445,0.953,0.172,-41.48,973.0,1610.78,1202.92,28.79777608,-0.002059416,-0.07509221599999999,-0.096381631,-13.48,-3.56,-2.97,0
2019-08-06 02:09:00,1.0,-0.53,0.43799999999999994,-5.83,19.6099,Down,10.913,11.437999999999999,0.01,0.0,-41.48,969.33,1610.5,1204.11,16.65563509,-0.0015964070000000002,-0.035762821,-0.10160163,-0.96,0.17,0.00999999999999,0
2019-08-06 08:57:00,2.0,-0.53,0.43799999999999994,-5.83,19.5626,Up,10.565,11.408,-0.338,-0.03,-41.48,970.84,1613.17,1205.29,70.03373951,0.001240071,0.076051061,0.151194745,0.55,2.84,1.19,1
2019-08-06 09:19:00,3.0,-0.53,0.43799999999999994,-5.83,19.6224,Down,10.535,11.41,-0.368,-0.028,-41.48,972.58,1614.17,1205.35,30.76863092,-0.005276513,-0.035746385,-0.219690598,2.29,3.84,1.25,1
2019-08-06 10:19:00,4.0,-0.53,0.43799999999999994,-5.83,19.5446,Up,10.527999999999999,11.402999999999999,-0.375,-0.035,-11.62,973.11,1613.28,1204.73,72.64166889,0.004041744,0.004084321,0.220006242,2.82,2.95,0.63,0
2019-08-06 10:58:00,5.0,-0.53,0.43799999999999994,-5.83,19.5881,Up,10.485,11.405,-0.418,-0.033,-2.75,972.79,1611.43,1205.24,76.49686308,0.003211018,0.07947829599999999,0.244441383,2.5,1.1,1.14,1
2019-08-06 11:49:00,6.0,-0.53,0.43799999999999994,-5.83,19.6785,Down,10.523,11.418,-0.38,-0.02,-6.87,972.06,1610.54,1205.69,35.41838848,-0.000892707,-0.032077556,-0.053451163,1.77,0.21,1.59,1
2019-08-06 12:21:00,7.0,-0.53,0.43799999999999994,-5.83,19.6049,Up,10.56,11.418,-0.343,-0.02,-8.71,972.08,1610.88,1205.42,65.4321972,0.003235418,0.099853786,0.063659235,1.79,0.55,1.32,1
2019-08-06 14:11:00,8.0,-0.53,0.43799999999999994,-5.83,19.6763,Down,10.555,11.427999999999999,-0.348,-0.01,5.87,972.42,1611.15,1206.12,16.88806859,-0.002448168,-0.09770694,-0.14344137199999998,2.13,0.82,2.02,1
2019-08-07 02:31:00,1.0,-0.43,0.40249999999999997,-4.36,19.6263,Down,10.588,11.425,0.045,-0.003,17.29,973.18,1609.96,1205.38,31.42692535,-0.0006950169999999999,-0.064301133,-0.08010858,0.56,0.38,0.14,1
2019-08-07 08:04:00,2.0,-0.43,0.40249999999999997,-4.36,19.5327,Up,10.513,11.398,-0.03,-0.03,17.29,973.2,1610.51,1205.0,72.42290962,0.004271504000000001,0.11146562,0.19292078,0.58,0.93,-0.24,1
2019-08-07 10:40:00,3.0,-0.43,0.40249999999999997,-4.36,19.7351,Down,10.715,11.463,0.172,0.035,8.97,970.51,1606.6,1204.42,40.51045558,-0.000988584,-0.025412315,-0.169509589,-2.11,-2.98,-0.82,1
2019-08-07 11:28:00,4.0,-0.43,0.40249999999999997,-4.36,19.6434,Up,10.722999999999999,11.468,0.18,0.04,5.37,970.29,1606.08,1203.98,67.27869315,0.0016709160000000002,0.042169654,0.098620833,-2.33,-3.5,-1.26,0
2019-08-07 13:42:00,5.0,-0.43,0.40249999999999997,-4.36,19.6953,Down,10.68,11.468,0.13699999999999998,0.04,26.24,971.72,1607.0,1205.25,28.78912935,-0.001760632,-0.08542792800000001,-0.13874630300000002,-0.9,-2.58,0.00999999999999,0
2019-08-08 09:56:00,1.0,-0.99,0.22999999999999998,-3.23,19.6069,Down,10.373,11.392999999999999,-0.16,-0.057,5.23,983.67,1613.36,1204.38,30.07894446,-0.001240583,-0.120060899,-0.098624369,4.14,1.45,0.15,1
2019-08-08 12:29:00,2.0,-0.99,0.22999999999999998,-3.23,19.5216,Down,10.298,11.41,-0.235,-0.04,27.63,985.14,1615.44,1202.44,30.78006919,-0.001549317,-0.038490554,-0.104625042,5.61,3.53,-1.79,0
2019-08-08 16:37:00,3.0,-0.99,0.22999999999999998,-3.23,19.473,Down,10.21,11.392999999999999,-0.32299999999999995,-0.057,37.47,984.29,1613.28,1202.96,18.04690019,-0.000284942,-0.021098349,-0.036016197,4.76,1.37,-1.27,1
2019-08-08 17:12:00,4.0,-0.99,0.22999999999999998,-3.23,19.4049,Up,10.23,11.408,-0.303,-0.042,37.47,984.29,1613.28,1202.96,82.84980019,0.005471304000000001,0.228695048,0.257613775,4.76,1.37,-1.27,0
2019-08-09 04:25:00,1.0,-0.76,0.1775,-0.52,19.4184,Up,10.335,11.39,-0.038,-0.01,37.47,984.75,1613.14,1203.37,68.75294854,0.0001681,0.047799673,0.025693071,-2.71,-1.56,1.01,1
2019-08-09 08:14:00,2.0,-0.76,0.1775,-0.52,19.4927,Down,10.3,11.413,-0.073,0.013,37.47,983.28,1611.46,1202.93,35.32436669,-0.001148294,-0.049847887,-0.089895721,-4.18,-3.24,0.57,1
2019-08-09 10:05:00,3.0,-0.76,0.1775,-0.52,19.4355,Down,10.29,11.395,-0.083,-0.005,-2.79,982.71,1611.14,1202.84,29.36131465,-0.001915781,-0.167946875,-0.159202852,-4.75,-3.56,0.48,1
2019-08-09 10:19:00,4.0,-0.76,0.1775,-0.52,19.3777,Up,10.28,11.41,-0.093,0.01,-12.77,981.07,1609.64,1202.81,72.10127529,0.004126594,0.211234589,0.24377171,-6.39,-5.06,0.45,1
2019-08-09 13:24:00,5.0,-0.76,0.1775,-0.52,19.4507,Down,10.275,11.415,-0.098,0.015,-9.04,981.21,1609.83,1202.18,29.10880938,-0.00129114,-0.09734691,-0.114324558,-6.25,-4.87,-0.18,1
2019-08-12 02:19:00,1.0,-0.59,-0.17500000000000004,-0.46,19.4668,Up,10.668,11.443,-0.015,0.015,0.0,981.63,1609.07,1202.85,82.22453539,0.002097792,0.075395055,0.152960138,-1.0,-0.71,0.18,1
2019-08-12 03:37:00,2.0,-0.59,-0.17500000000000004,-0.46,19.5421,Up,10.758,11.46,0.075,0.032,0.0,981.21,1607.7,1204.84,68.00329282,-0.001118823,0.018895193,0.036775597,-1.42,-2.08,2.17,0
2019-08-12 04:18:00,3.0,-0.59,-0.17500000000000004,-0.46,19.5879,Up,10.753,11.458,0.07,0.03,0.0,979.46,1606.32,1205.26,69.75147706,0.001117869,0.148957552,0.049943177000000005,-3.17,-3.46,2.59,1
2019-08-12 07:05:00,4.0,-0.59,-0.17500000000000004,-0.46,19.7755,Down,10.935,11.562999999999999,0.252,0.135,0.0,978.48,1606.04,1203.91,29.26504384,-0.002870618,-0.05677872,-0.124625743,-4.15,-3.74,1.24,1
2019-08-12 07:47:00,5.0,-0.59,-0.17500000000000004,-0.46,19.712,Down,11.055,11.625,0.3720000000000001,0.197,0.0,978.33,1606.4,1203.93,27.59295966,-0.000850135,-0.097016366,-0.13151079999999998,-4.3,-3.38,1.26,0
2019-08-12 07:55:00,6.0,-0.59,-0.17500000000000004,-0.46,19.6602,Up,11.26,11.67,0.5770000000000001,0.242,0.0,978.23,1606.14,1204.38,60.80497220000001,0.00445049,0.144821488,0.143294867,-4.4,-3.64,1.71,0
2019-08-12 08:07:00,7.0,-0.59,-0.17500000000000004,-0.46,19.7085,Down,11.245,11.665,0.562,0.237,0.0,977.47,1604.82,1203.89,34.72041701,-0.002113203,-0.123969252,-0.180263439,-5.16,-4.96,1.22,1
2019-08-12 08:32:00,8.0,-0.59,-0.17500000000000004,-0.46,19.6383,Up,11.345,11.685,0.662,0.257,0.0,977.45,1604.81,1203.52,68.36360083,0.005762123,0.157163929,0.256089117,-5.18,-4.97,0.85,1
2019-08-12 09:05:00,9.0,-0.59,-0.17500000000000004,-0.46,19.7136,Down,11.365,11.683,0.682,0.255,0.0,977.04,1604.48,1203.08,38.78677621,-0.001889039,-0.043197642,-0.05234059,-5.59,-5.3,0.41,1
2019-08-12 10:52:00,10.0,-0.59,-0.17500000000000004,-0.46,19.6521,Down,11.365,11.675,0.682,0.247,-4.32,973.08,1603.76,1203.06,28.3807069,-0.001975626,-0.129372695,-0.121233114,-9.55,-6.02,0.39,1
2019-08-12 13:43:00,11.0,-0.59,-0.17500000000000004,-0.46,19.5347,Up,11.32,11.652999999999999,0.637,0.225,-14.56,973.73,1604.74,1203.07,85.4872174,0.002430343,0.104795546,0.136021027,-8.9,-5.04,0.4,0
2019-08-13 03:05:00,1.0,-0.15,-0.060800000000000076,1.37,19.5992,Up,11.305,11.628,-0.01,-0.002,-20.96,964.41,1602.35,1204.97,76.48834514,-1.4113e-05,0.040744193,0.08050176,-2.77,-2.81,0.33,0
2019-08-13 09:37:00,2.0,-0.15,-0.060800000000000076,1.37,19.6428,Down,11.123,11.597999999999999,-0.192,-0.032,15.86,963.6,1602.01,1204.08,21.88787469,-0.004604093,-0.377772919,-0.27382758,-3.58,-3.15,-0.56,0
2019-08-13 09:46:00,3.0,-0.15,-0.060800000000000076,1.37,19.5873,Down,11.12,11.595,-0.195,-0.035,38.58,966.84,1605.22,1204.05,18.53944294,-0.008700279,-0.47214305,-0.473157973,-0.34,0.0599999999999,-0.59,1
2019-08-13 10:26:00,4.0,-0.15,-0.060800000000000076,1.37,19.4945,Down,10.985,11.555,-0.33,-0.075,59.3,973.15,1611.25,1204.76,36.40131475,0.000684025,-0.067305815,-0.164764095,5.97,6.09,0.12,1
2019-08-13 10:41:00,5.0,-0.15,-0.060800000000000076,1.37,19.4247,Up,10.955,11.55,-0.36,-0.08,52.79,973.21,1611.71,1204.98,58.34549371,0.005665848,0.102289959,0.178500697,6.03,6.55,0.34,1
2019-08-13 11:35:00,6.0,-0.15,-0.060800000000000076,1.37,19.4907,Down,10.925,11.54,-0.39,-0.09,41.25,971.89,1611.0,1204.68,31.37481136,-0.002379212,-0.075038033,-0.124829836,4.71,5.84,0.04,1
2019-08-13 12:24:00,7.0,-0.15,-0.060800000000000076,1.37,19.4202,Down,10.892999999999999,11.527999999999999,-0.422,-0.102,55.42,973.42,1612.51,1205.03,24.29539683,-0.002710481,-0.148412298,-0.2039534,6.24,7.35,0.39,1
2019-08-13 13:18:00,8.0,-0.15,-0.060800000000000076,1.37,19.3549,Up,10.815,11.527999999999999,-0.5,-0.102,45.74,972.03,1611.95,1204.59,75.11485492,0.004056554,0.17764282399999998,0.220598872,4.85,6.79,-0.0500000000002,0
2019-08-14 03:14:00,1.0,0.19,-0.05449999999999999,1.55,19.4164,Up,10.895,11.527999999999999,-0.005,-0.01,46.79,974.53,1612.09,1205.04,76.93693137,0.000327153,0.058100076,0.04781196,-3.03,-1.03,0.11,1
2019-08-14 04:12:00,2.0,0.19,-0.05449999999999999,1.55,19.477,Down,10.88,11.527999999999999,-0.02,-0.01,46.79,974.7,1611.75,1205.29,31.00480175,-0.001032209,-0.042179334000000006,-0.06890877299999999,-2.86,-1.37,0.36,1
2019-08-14 06:08:00,3.0,0.19,-0.05449999999999999,1.55,19.410999999999998,Up,10.873,11.533,-0.027000000000000003,-0.005,46.79,972.64,1610.86,1205.03,77.22403829,0.002617183,0.121379821,0.186820652,-4.92,-2.26,0.09999999999989999,1
2019-08-14 09:33:00,4.0,0.19,-0.05449999999999999,1.55,19.4789,Up,10.94,11.538,0.04,0.0,-2.7,966.69,1607.06,1206.06,68.78865873,0.001508155,0.121483638,0.130209001,-10.87,-6.06,1.13,0
