index,Trend Start Time,1M Vol Open,1Y Vol Open,DXY Open,Daily Trend #,Previous Day DXY Trend,Previous Day RR,Previous Day RR MAVG,Previous Day SPY Trend,Trend Start,Trend Type,USDMXNV1M Tick,USDMXNV1Y Tick,SPX Tick,DXY Tick,V1M Change,V1Y Change,DXY Change,SPX Change,Target,MXEF Tick,MXEF CCY Tick,BBDXY Tick,USDMXN RSI,USDMXN MACD,USDMXN ROC 4,USDMXN ROC 10,Day Start,MXEF Change,MXEF CCY Change,BBDXY Change,Abs Max Trend Sz,CCY,Max Trend Size,SPX Open,Trend End Time,Trend Extreme,Target New,Target Dif,RR Divergence
153,2019-06-10 10:36:00,13.663,12.312999999999999,96.645,7.0,-1.23,0.77,0.9145,4.41,19.244,Down,10.993,11.635,2895.62,96.789,-1.78,-0.515,0.015,6.78,1,1021.87,1622.65,1196.5,25.73996622,-0.002668425,-0.06973899900000001,-0.190251433,,5.78,1.31,0.13,0.003980461442527495,USDMXN,-0.003980461442527495,2885.83,2019-06-10 11:27:00,19.1674,1,0,-0.14449999999999996
154,2019-06-10 14:04:00,13.663,12.312999999999999,96.645,8.0,-1.23,0.77,0.9145,4.41,19.1674,Up,10.83,11.635,2889.4,96.70200000000001,-1.943,-0.515,-0.07200000000000001,0.56,1,1022.43,1622.79,1195.82,77.45482220000002,0.002803305,0.164636497,0.191780536,,6.34,1.45,-0.55,0.003025971180233095,USDMXN,0.003025971180233095,2885.83,2019-06-10 14:24:00,19.2254,1,1,-0.14449999999999996
155,2019-06-10 14:43:00,13.663,12.312999999999999,96.645,9.0,-1.23,0.77,0.9145,4.41,19.2254,Down,10.84,11.623,2892.48,96.755,-1.933,-0.527,-0.019,3.64,1,1022.64,1622.78,1196.0,35.69339722,-0.001380236,-0.075012893,-0.061997895,,6.55,1.44,-0.37,0.003386145411799029,USDMXN,-0.003386145411799029,2885.83,2019-06-10 15:00:00,19.1603,1,1,-0.14449999999999996
156,2019-06-10 15:48:00,13.663,12.312999999999999,96.645,10.0,-1.23,0.77,0.9145,4.41,19.1603,Up,10.84,11.625,2888.85,96.738,-1.933,-0.525,-0.036000000000000004,0.00999999999976,1,1022.12,1622.6,1195.96,64.97467841,0.000552111,0.007291059,0.06044374,,6.03,1.26,-0.41,0.003376773850096396,USDMXN,0.003376773850096396,2885.83,2019-06-10 19:31:00,19.225,1,1,-0.14449999999999996
157,2019-06-11 02:27:00,10.812999999999999,11.59,96.744,1.0,-0.39,0.62,0.8918,5.18,19.2212,Down,10.97,11.633,2886.73,96.773,-0.005,-0.005,-0.017,-2.11,0,1028.16,1625.04,1196.16,10.41918307,-0.003466881,-0.121866749,-0.209177806,,2.49,0.63,-0.35,0.002720953946683813,USDMXN,-0.002720953946683813,2903.27,2019-06-11 02:51:00,19.1689,0,0,-0.27180000000000004
158,2019-06-11 09:57:00,10.812999999999999,11.59,96.744,2.0,-0.39,0.62,0.8918,5.18,19.1689,Down,10.63,11.625,2904.85,96.78200000000001,-0.345,-0.013,-0.008,-3.4,0,1032.06,1627.17,1195.63,25.03851408,-0.00098548,-0.098783241,-0.0846833,,6.39,2.76,-0.88,0.0028744476730537213,USDMXN,-0.0028744476730537213,2903.27,2019-06-11 10:08:00,19.1138,0,0,-0.27180000000000004
159,2019-06-12 02:37:00,10.33,11.615,96.71,1.0,-0.4,0.7075,0.8785,2.94,19.1094,Up,10.418,11.605,2885.72,96.64200000000001,0.045,0.02,-0.048,-22.53,0,1027.28,1626.28,1193.52,80.82814567,0.001281419,0.07576470099999999,0.123372244,,-0.82,-0.96,-0.19,0.002265900551560937,USDMXN,0.002265900551560937,2882.73,2019-06-12 03:00:00,19.1527,0,0,-0.17099999999999993
160,2019-06-12 08:32:00,10.33,11.615,96.71,2.0,-0.4,0.7075,0.8785,2.94,19.1527,Down,10.25,11.603,2885.72,96.619,-0.123,0.018000000000000002,-0.071,-22.53,0,1028.27,1627.24,1192.87,31.62180873,-0.0005762,-0.135888738,-0.077397357,,0.17,0.0,-0.84,0.0025949343956727464,USDMXN,-0.0025949343956727464,2882.73,2019-06-12 08:44:00,19.103,0,0,-0.17099999999999993
161,2019-06-12 09:03:00,10.33,11.615,96.71,3.0,-0.4,0.7075,0.8785,2.94,19.102999999999998,Up,10.11,11.623,2885.72,96.77,-0.263,0.038,0.08,-22.53,0,1027.26,1625.75,1194.65,64.98057211,0.000360877,0.040755545,0.053825251,,-0.84,-1.49,0.94,0.0028058420143434533,USDMXN,0.0028058420143434533,2882.73,2019-06-12 09:13:00,19.1566,0,0,-0.17099999999999993
162,2019-06-12 14:42:00,10.33,11.615,96.71,4.0,-0.4,0.7075,0.8785,2.94,19.1566,Up,10.015,11.725,2879.2,96.97200000000001,-0.358,0.14,0.282,-6.82,1,1024.66,1624.66,1196.79,62.90156748,0.000324831,0.025528678,0.042207505,,-3.44,-2.58,3.08,0.0033200045937169143,USDMXN,0.0033200045937169143,2882.73,2019-06-12 15:29:00,19.2202,1,1,-0.17099999999999993
163,2019-06-12 16:31:00,10.33,11.615,96.71,5.0,-0.4,0.7075,0.8785,2.94,19.2202,Down,10.158,11.745,2879.84,96.99700000000001,-0.215,0.16,0.307,-6.18,1,1026.24,1626.79,1197.27,10.48649575,-0.00121037,-0.07400420099999999,-0.08806303,,-1.86,-0.45,3.56,0.0029604270507070088,USDMXN,-0.0029604270507070088,2882.73,2019-06-12 17:23:00,19.1633,1,1,-0.17099999999999993
164,2019-06-13 03:47:00,10.06,11.738,96.95700000000001,1.0,-0.33,0.585,0.8705,1.9,19.2116,Down,10.267999999999999,11.73,2879.84,96.90899999999999,0.13,-0.01,-0.04,-6.18,0,1021.9,1624.61,1196.0,30.7880778,-0.000136355,-0.029731788,-0.056318932,,2.11,1.23,-0.87,0.0024360282329426524,USDMXN,-0.0024360282329426524,2886.24,2019-06-13 03:58:00,19.1648,0,0,-0.2855000000000001
165,2019-06-14 08:27:00,10.065,11.753,97.014,1.0,-0.03,0.56,0.8708,1.69,19.1925,Down,10.12,11.74,2891.64,97.086,-0.125,-0.035,0.016,1.37,0,1018.49,1624.79,1197.61,12.43492144,-0.00225384,-0.088181581,-0.136641233,,-0.87,0.82,-0.040000000000199994,0.002422821414614991,USDMXN,-0.002422821414614991,2886.82,2019-06-14 08:30:00,19.146,0,0,-0.31079999999999997
166,2019-06-14 08:48:00,10.065,11.753,97.014,2.0,-0.03,0.56,0.8708,1.69,19.146,Up,10.065,11.735,2891.64,97.245,-0.18,-0.04,0.175,1.37,1,1017.5,1623.34,1199.39,67.13619528,0.0034793690000000004,0.044315148,0.121569446,,-1.86,-0.63,1.74,0.0030815836205994717,USDMXN,0.0030815836205994717,2886.82,2019-06-14 09:03:00,19.205,1,1,-0.31079999999999997
167,2019-06-14 09:25:00,10.065,11.753,97.014,3.0,-0.03,0.56,0.8708,1.69,19.205,Down,9.995,11.725,2891.64,97.309,-0.25,-0.05,0.239,1.37,0,1017.35,1623.4,1199.87,33.83530653,-0.00177469,-0.081891965,-0.187579135,,-2.01,-0.57,2.22,0.0026139026295233896,USDMXN,-0.0026139026295233896,2886.82,2019-06-14 09:35:00,19.1548,0,0,-0.31079999999999997
168,2019-06-17 10:57:00,9.96,11.78,97.524,1.0,1.06,0.355,0.813,0.47,19.1666,Up,9.83,11.788,2894.05,97.46700000000001,-0.425,-0.047,-0.023,2.6,0,1012.2,1622.15,1202.4,69.83620178,0.000915323,0.07188997700000001,0.106308691,,-1.21,0.14,0.62,0.0024365302140182035,USDMXN,0.0024365302140182035,2889.75,2019-06-17 11:08:00,19.2133,0,0,-0.45799999999999996
169,2019-06-17 12:06:00,9.96,11.78,97.524,2.0,1.06,0.355,0.813,0.47,19.2133,Down,9.675,11.783,2891.91,97.421,-0.58,-0.052000000000000005,-0.069,0.46,0,1012.52,1622.49,1201.63,27.74194812,-0.0006547769999999999,-0.028681386,-0.063598309,,-0.89,0.48,-0.15,0.002357741772626306,USDMXN,-0.002357741772626306,2889.75,2019-06-17 12:29:00,19.168,0,0,-0.45799999999999996
170,2019-06-18 07:27:00,9.54,11.722000000000001,97.529,1.0,0.82,0.525,0.7553,0.1,19.165,Down,9.597999999999999,11.69,2889.67,97.671,-0.07200000000000001,-0.015,0.204,-1.78,1,1016.96,1623.99,1202.98,27.48464558,-0.001336854,-0.045476405,-0.074204522,,3.28,1.62,1.05,0.003068092877641428,USDMXN,-0.003068092877641428,2906.71,2019-06-18 08:09:00,19.1062,1,1,-0.23029999999999995
171,2019-06-18 09:49:00,9.54,11.722000000000001,97.529,2.0,0.82,0.525,0.7553,0.1,19.1062,Down,9.51,11.655,2926.71,97.62299999999999,-0.16,-0.05,0.156,19.15,0,1024.24,1628.64,1201.85,31.80376577,-0.000698023,-0.060300348,-0.107964759,,10.56,6.27,-0.08000000000020001,0.0028838806251373626,USDMXN,-0.0028838806251373626,2906.71,2019-06-18 09:58:00,19.0511,0,0,-0.23029999999999995
172,2019-06-18 11:01:00,9.54,11.722000000000001,97.529,3.0,0.82,0.525,0.7553,0.1,19.0511,Up,9.51,11.65,2929.45,97.729,-0.16,-0.055,0.262,21.89,0,1026.5,1630.38,1202.49,71.37404328,0.000917298,0.070752863,0.053448475,,12.82,8.01,0.56,0.002750497346609837,USDMXN,0.002750497346609837,2906.71,2019-06-18 11:17:00,19.1035,0,0,-0.23029999999999995
173,2019-06-18 12:23:00,9.54,11.722000000000001,97.529,4.0,0.82,0.525,0.7553,0.1,19.1035,Up,9.49,11.655,2919.49,97.639,-0.18,-0.05,0.172,11.93,0,1026.08,1630.99,1201.92,71.65906567,0.00015249,0.015148823999999997,0.059054089,,12.4,8.62,-0.00999999999999,0.002324181432721729,USDMXN,0.002324181432721729,2906.71,2019-06-18 12:44:00,19.1479,0,0,-0.23029999999999995
174,2019-06-19 09:43:00,9.51,11.632,97.637,1.0,0.99,0.4775,0.6975,1.11,19.1362,Up,9.49,11.64,2917.43,97.539,-0.1,-0.02,-0.109,-5.45,0,1036.79,1630.4,1201.19,66.12507310000001,0.000906211,0.027120766,0.032337984,,0.04,-0.3,-0.6,0.0022365986977562567,USDMXN,0.0022365986977562567,2920.55,2019-06-19 09:48:00,19.179,0,0,-0.22000000000000003
175,2019-06-19 14:02:00,9.51,11.632,97.637,2.0,0.99,0.4775,0.6975,1.11,19.179000000000002,Down,9.465,11.625,2920.93,97.242,-0.125,-0.035,-0.406,-1.95,1,1039.89,1633.58,1197.73,23.92912576,-0.003318453,-0.25705868600000004,-0.151371214,,3.14,2.88,-4.06,0.006308983784347578,USDMXN,-0.006308983784347578,2920.55,2019-06-19 14:40:00,19.058,1,0,-0.22000000000000003
176,2019-06-19 14:41:00,9.51,11.632,97.637,3.0,0.99,0.4775,0.6975,1.11,19.058,Up,9.293,11.628,2921.99,97.229,-0.297,-0.032,-0.419,-0.89,1,1040.24,1634.51,1197.31,59.39387899,0.00511033,0.127334465,0.17772884600000002,,3.49,3.81,-4.48,0.0031272956238849645,USDMXN,0.0031272956238849645,2920.55,2019-06-19 14:45:00,19.1176,1,1,-0.22000000000000003
177,2019-06-19 14:52:00,9.51,11.632,97.637,4.0,0.99,0.4775,0.6975,1.11,19.1176,Down,9.2,11.625,2924.34,97.132,-0.39,-0.035,-0.516,1.46,1,1040.89,1635.28,1196.05,40.39221951,-0.0017443270000000002,-0.08905186,-0.159656607,,4.14,4.58,-5.74,0.0032117002134158584,USDMXN,-0.0032117002134158584,2920.55,2019-06-19 15:10:00,19.0562,1,1,-0.22000000000000003
178,2019-06-19 15:21:00,9.51,11.632,97.637,5.0,0.99,0.4775,0.6975,1.11,19.0562,Up,9.185,11.607999999999999,2929.05,97.277,-0.405,-0.052000000000000005,-0.371,6.17,1,1040.71,1634.52,1197.66,67.61840882,0.002485679,0.123718906,0.081746011,,3.96,3.82,-4.13,0.0029124379467049327,USDMXN,0.0029124379467049327,2920.55,2019-06-19 15:37:00,19.1117,1,1,-0.22000000000000003
179,2019-06-19 15:43:00,9.51,11.632,97.637,6.0,0.99,0.4775,0.6975,1.11,19.1117,Down,9.16,11.623,2929.85,97.228,-0.43,-0.037000000000000005,-0.42,6.97,1,1041.27,1635.31,1197.03,25.93652519,-0.004056329,-0.09431293,-0.16754453,,4.52,4.61,-4.76,0.0030609521915893755,USDMXN,-0.0030609521915893755,2920.55,2019-06-19 16:01:00,19.0532,1,1,-0.22000000000000003
180,2019-06-20 02:23:00,9.015,11.585,97.181,1.0,0.12,0.5225,0.6388,1.62,19.0066,Down,9.02,11.56,2926.46,96.78299999999999,0.11,-0.008,-0.095,3.58,0,1048.56,1642.74,1191.29,23.16233831,-0.000370007,-0.08061924,-0.067455048,,1.46,1.5,-1.31,0.0023991666052844965,USDMXN,-0.0023991666052844965,2949.6,2019-06-20 02:36:00,18.961,0,0,-0.11630000000000007
181,2019-06-20 03:05:00,9.015,11.585,97.181,2.0,0.12,0.5225,0.6388,1.62,18.961,Up,8.965,11.565,2926.46,96.84100000000001,0.055,-0.003,-0.037000000000000005,3.58,0,1049.78,1642.3,1192.04,69.35831252,0.00177239,0.065289961,0.118005289,,2.68,1.06,-0.56,0.002304730763145466,USDMXN,0.002304730763145466,2949.6,2019-06-20 03:07:00,19.0047,0,0,-0.11630000000000007
182,2019-06-20 03:52:00,9.015,11.585,97.181,3.0,0.12,0.5225,0.6388,1.62,19.0047,Down,8.97,11.562999999999999,2926.46,96.68,0.06,-0.005,-0.198,3.58,0,1051.21,1645.39,1190.26,33.73979626,-0.00057714,-0.07379295799999999,-0.062204135,,4.11,4.15,-2.34,0.002725641551826657,USDMXN,-0.002725641551826657,2949.6,2019-06-20 04:54:00,18.9529,0,0,-0.11630000000000007
183,2019-06-20 08:19:00,9.015,11.585,97.181,4.0,0.12,0.5225,0.6388,1.62,18.9529,Down,8.72,11.45,2926.46,96.617,-0.19,-0.118,-0.261,3.58,1,1053.35,1645.62,1189.17,34.10655392,-0.001907944,-0.038064625,-0.108302295,,6.25,4.38,-3.43,0.0031393612586991908,USDMXN,-0.0031393612586991908,2949.6,2019-06-20 08:30:00,18.8934,1,1,-0.11630000000000007
184,2019-06-20 08:39:00,9.015,11.585,97.181,5.0,0.12,0.5225,0.6388,1.62,18.8934,Up,8.715,11.45,2926.46,96.695,-0.195,-0.118,-0.183,3.58,0,1053.37,1645.71,1190.17,69.01164017,0.003434331,0.043850844000000014,0.14702538,,6.27,4.47,-2.43,0.0025617411371167123,USDMXN,0.0025617411371167123,2949.6,2019-06-20 09:09:00,18.9418,0,0,-0.11630000000000007
185,2019-06-20 10:27:00,9.015,11.585,97.181,6.0,0.12,0.5225,0.6388,1.62,18.9418,Up,8.715,11.478,2950.6,96.681,-0.195,-0.09,-0.197,-4.9,1,1055.6,1646.19,1190.14,81.03546204,0.0018169,0.08012187,0.140825756,,8.5,4.95,-2.46,0.004529664551415335,USDMXN,0.004529664551415335,2949.6,2019-06-20 11:29:00,19.0276,1,0,-0.11630000000000007
186,2019-06-20 12:09:00,9.015,11.585,97.181,7.0,0.12,0.5225,0.6388,1.62,19.0276,Down,8.85,11.613,2942.07,96.689,-0.06,0.045,-0.189,-13.43,0,1054.37,1645.58,1189.95,32.70490892,-0.000357565,-0.054224225,-0.038436832,,7.27,4.34,-2.65,0.002280897222981265,USDMXN,-0.002280897222981265,2949.6,2019-06-20 12:10:00,18.9842,0,0,-0.11630000000000007
187,2019-06-20 16:24:00,9.015,11.585,97.181,8.0,0.12,0.5225,0.6388,1.62,18.9842,Up,8.83,11.605,2954.18,96.641,-0.08,0.037000000000000005,-0.237,-1.32,0,1053.78,1644.3,1189.47,80.18234977,0.001355472,0.015244063,0.0767932,,6.68,3.06,-3.13,0.0028866109712287155,USDMXN,0.0028866109712287155,2949.6,2019-06-20 16:41:00,19.039,0,0,-0.11630000000000007
188,2019-06-21 02:07:00,8.9,11.615,96.613,1.0,-0.4,0.535,0.5658,2.16,18.9799,Up,9.06,11.673,2954.18,96.664,0.005,-0.017,0.117,-1.32,1,1051.56,1642.69,1190.06,84.3350985,0.00270016,0.131581718,0.147394797,,-2.34,-2.01,1.48,0.003651231039151858,USDMXN,0.003651231039151858,2952.71,2019-06-21 03:43:00,19.0492,1,0,-0.03079999999999994
189,2019-06-21 08:46:00,8.9,11.615,96.613,2.0,-0.4,0.535,0.5658,2.16,19.0492,Up,8.98,11.677999999999999,2954.18,96.58,-0.075,-0.012,0.033,-1.32,0,1052.39,1642.88,1190.51,79.8029672,0.001763639,0.094363857,0.116932693,,-1.51,-1.82,1.93,0.002540789114503543,USDMXN,0.002540789114503543,2952.71,2019-06-21 08:55:00,19.0976,0,0,-0.03079999999999994
190,2019-06-21 09:27:00,8.9,11.615,96.613,3.0,-0.4,0.535,0.5658,2.16,19.0976,Down,9.015,11.652999999999999,2954.18,96.54299999999999,-0.04,-0.037000000000000005,-0.004000000000020001,-1.32,1,1053.1,1643.3,1190.01,27.26191343,-0.001977421,-0.078147946,-0.134715786,,-0.8,-1.4,1.43,0.003230772453083021,USDMXN,-0.003230772453083021,2952.71,2019-06-21 09:58:00,19.0359,1,1,-0.03079999999999994
191,2019-06-21 11:15:00,8.9,11.615,96.613,4.0,-0.4,0.535,0.5658,2.16,19.0359,Up,8.93,11.645,2959.08,96.54,-0.125,-0.045,-0.00700000000001,6.87,0,1054.73,1644.94,1190.03,73.97103672,0.000140868,0.068684199,0.097549207,,0.83,0.24,1.45,0.0028892776280606486,USDMXN,0.0028892776280606486,2952.71,2019-06-21 12:02:00,19.0909,0,0,-0.03079999999999994
192,2019-06-21 14:22:00,8.9,11.615,96.613,5.0,-0.4,0.535,0.5658,2.16,19.0909,Up,8.895,11.64,2952.46,96.273,-0.16,-0.05,-0.274,0.25,1,1053.37,1644.23,1188.06,82.85491634,0.001496175,0.080546039,0.0889219,,-0.53,-0.47,-0.52,0.0037976208560098275,USDMXN,0.0037976208560098275,2952.71,2019-06-21 14:25:00,19.1634,1,0,-0.03079999999999994
193,2019-06-21 15:14:00,8.9,11.615,96.613,6.0,-0.4,0.535,0.5658,2.16,19.1634,Down,8.935,11.65,2957.12,96.22,-0.12,-0.04,-0.327,4.91,1,1053.82,1644.83,1187.53,29.28718548,-0.000814327,-0.027188405,-0.080998741,,-0.08000000000020001,0.13,-1.05,0.0037519438095535975,USDMXN,-0.0037519438095535975,2952.71,2019-06-21 15:50:00,19.0915,1,0,-0.03079999999999994
194,2019-06-21 16:01:00,8.9,11.615,96.613,7.0,-0.4,0.535,0.5658,2.16,19.0915,Up,8.93,11.63,2950.45,96.199,-0.125,-0.06,-0.348,-1.76,0,1053.88,1644.76,1187.22,73.15304023,0.002155613,0.05072028,0.08683098300000001,,-0.02,0.0599999999999,-1.36,0.0025403975591232037,USDMXN,0.0025403975591232037,2952.71,2019-06-21 16:20:00,19.14,0,0,-0.03079999999999994
195,2019-06-23 15:50:00,,,,8.0,,,,,19.14,Down,8.953,11.64,2950.46,96.206,0.028,0.017,0.0,0.0,0,1053.22,1643.18,1187.31,31.32400718,-0.000918274,-0.10253352,-0.111939323,,0.0,0.0,0.0,0.0027795193312434878,USDMXN,-0.0027795193312434878,,2019-06-23 17:02:00,19.0868,0,0,
196,2019-06-24 05:12:00,8.948,11.66,96.182,1.0,-1.39,0.28,0.5168,2.2,19.095,Up,9.263,11.66,2950.46,96.094,-0.04,-0.025,-0.036000000000000004,0.0,0,1053.0,1645.43,1186.59,79.91697342,0.001462161,0.07946299700000001,0.099871892,,-1.03,0.03,0.17,0.002676093218120016,USDMXN,0.002676093218120016,2951.42,2019-06-24 05:24:00,19.1461,0,0,-0.2368
197,2019-06-24 09:23:00,8.948,11.66,96.182,2.0,-1.39,0.28,0.5168,2.2,19.1461,Up,9.273,11.64,2950.46,96.12700000000001,-0.03,-0.045,-0.00299999999999,0.0,1,1052.05,1644.89,1187.17,85.48575942,0.002662125,0.086562479,0.165956048,,-1.98,-0.51,0.75,0.002909208663905343,USDMXN,0.002909208663905343,2951.42,2019-06-24 09:33:00,19.2018,1,1,-0.2368
198,2019-06-24 10:05:00,8.948,11.66,96.182,3.0,-1.39,0.28,0.5168,2.2,19.2018,Down,9.235,11.652999999999999,2952.67,96.16799999999999,-0.068,-0.032,0.038,-0.18,0,1052.06,1644.71,1187.41,33.62148553,-0.000409383,-0.05738252200000001,-0.033394207999999995,,-1.97,-0.69,0.99,0.0026976637606891053,USDMXN,-0.0026976637606891053,2951.42,2019-06-24 10:23:00,19.15,0,0,-0.2368
199,2019-06-24 10:55:00,8.948,11.66,96.182,4.0,-1.39,0.28,0.5168,2.2,19.15,Up,9.23,11.652999999999999,2950.93,96.06700000000001,-0.073,-0.032,-0.063,-1.92,0,1052.78,1645.58,1186.67,72.18223129,0.00052595,0.069333306,0.096989164,,-1.25,0.18,0.25,0.002757180156658031,USDMXN,0.002757180156658031,2951.42,2019-06-24 10:56:00,19.2028,0,0,-0.2368
200,2019-06-24 12:57:00,8.948,11.66,96.182,5.0,-1.39,0.28,0.5168,2.2,19.2028,Down,9.258,11.655,2951.2,96.04,-0.045,-0.03,-0.09,-1.65,0,1054.21,1646.95,1185.93,27.67112085,-0.000489567,-0.013568592,-0.054252284000000005,,0.18,1.55,-0.49,0.0023642385485450447,USDMXN,-0.0023642385485450447,2951.42,2019-06-24 13:13:00,19.1574,0,0,-0.2368
201,2019-06-24 16:58:00,8.948,11.66,96.182,6.0,-1.39,0.28,0.5168,2.2,19.1574,Up,9.235,11.668,2945.35,95.99,-0.068,-0.017,-0.14,-7.5,1,1053.06,1645.43,1185.86,79.1234547,0.000426122,0.04167904,0.04167904,,-0.97,0.03,-0.56,0.0034660235731363113,USDMXN,0.0034660235731363113,2951.42,2019-06-24 17:42:00,19.2238,1,0,-0.2368
202,2019-06-25 03:00:00,9.29,11.67,95.995,1.0,-1.62,0.5025,0.505,1.93,19.2095,Down,9.395,11.673,2945.35,95.917,-0.012,-0.006999999999999999,0.015,-7.5,0,1048.87,1646.38,1184.78,29.39800789,-0.001340816,-0.031818229,-0.08393547900000001,,0.92,0.14,-0.1,0.002347796663109291,USDMXN,-0.002347796663109291,2945.78,2019-06-25 03:14:00,19.1644,0,0,-0.0025000000000000577
203,2019-06-25 03:39:00,9.29,11.67,95.995,2.0,-1.62,0.5025,0.505,1.93,19.1644,Up,9.39,11.67,2945.35,95.986,-0.017,-0.01,0.084,-7.5,1,1048.62,1645.96,1185.55,71.56771440000001,0.001356674,0.080755244,0.078669598,,0.67,-0.28,0.67,0.004283984888647728,USDMXN,0.004283984888647728,2945.78,2019-06-25 05:25:00,19.2465,1,0,-0.0025000000000000577
204,2019-06-25 10:03:00,9.29,11.67,95.995,3.0,-1.62,0.5025,0.505,1.93,19.2465,Down,9.295,11.645,2938.88,95.991,-0.112,-0.035,0.08900000000000001,-6.96,1,1046.65,1646.16,1185.43,36.86497418,-0.000924348,-0.096251899,-0.054131988,,-1.3,-0.0799999999999,0.55,0.003704569662016512,USDMXN,-0.003704569662016512,2945.78,2019-06-25 10:22:00,19.1752,1,0,-0.0025000000000000577
205,2019-06-25 10:41:00,9.29,11.67,95.995,4.0,-1.62,0.5025,0.505,1.93,19.1752,Up,9.275,11.645,2934.48,95.99700000000001,-0.132,-0.035,0.095,-11.36,1,1046.61,1646.46,1185.44,63.28589648,0.001638394,0.036957608,0.054144389,,-1.34,0.22,0.56,0.003410655429930345,USDMXN,0.003410655429930345,2945.78,2019-06-25 11:51:00,19.2406,1,0,-0.0025000000000000577
206,2019-06-25 12:26:00,9.29,11.67,95.995,5.0,-1.62,0.5025,0.505,1.93,19.2406,Down,9.265,11.642999999999999,2935.05,96.024,-0.142,-0.037000000000000005,0.122,-10.79,0,1046.97,1646.5,1185.53,22.69807397,-0.0008167669999999999,-0.063511565,-0.065072308,,-0.98,0.26,0.65,0.002499922039853309,USDMXN,-0.002499922039853309,2945.78,2019-06-25 12:36:00,19.1925,0,0,-0.0025000000000000577
207,2019-06-25 12:39:00,9.29,11.67,95.995,6.0,-1.62,0.5025,0.505,1.93,19.1925,Up,9.265,11.642999999999999,2928.27,96.182,-0.142,-0.037000000000000005,0.28,-17.57,1,1045.75,1645.24,1187.68,74.85244106,0.005208803,0.19532776,0.225606611,,-2.2,-1.0,2.8,0.003371108505926897,USDMXN,0.003371108505926897,2945.78,2019-06-25 12:51:00,19.2572,1,1,-0.0025000000000000577
208,2019-06-25 15:46:00,9.29,11.67,95.995,7.0,-1.62,0.5025,0.505,1.93,19.2572,Down,9.35,11.683,2919.86,96.164,-0.057,0.003,0.262,-25.98,0,1044.65,1644.53,1187.28,37.94787763,-0.000375622,-0.03589861,-0.027056418,,-3.3,-1.71,2.4,0.002388716947427423,USDMXN,-0.002388716947427423,2945.78,2019-06-25 15:53:00,19.2112,0,0,-0.0025000000000000577
209,2019-06-26 04:03:00,9.318,11.677,96.179,1.0,-1.54,0.49,0.4833,-0.01,19.2341,Down,9.383,11.693,2917.38,96.21799999999999,0.0,0.005,-0.071,-28.46,0,1044.95,1644.39,1187.65,24.92931748,-0.001119643,-0.054162153,-0.06977495,,1.58,1.61,-1.11,0.002745124544428972,USDMXN,-0.002745124544428972,2926.07,2019-06-26 04:30:00,19.1813,0,0,0.006699999999999984
210,2019-06-26 11:24:00,9.318,11.677,96.179,2.0,-1.54,0.49,0.4833,-0.01,19.1813,Down,9.215,11.663,2922.64,96.178,-0.168,-0.025,-0.111,-4.13,0,1048.11,1645.67,1186.99,27.7101842,-0.002631118,-0.05431093,-0.15598508,,4.74,2.89,-1.77,0.0027057602977900268,USDMXN,-0.0027057602977900268,2926.07,2019-06-26 11:38:00,19.1294,0,0,0.006699999999999984
211,2019-06-27 09:58:00,9.305,11.65,96.171,1.0,-0.93,0.5425,0.479,-0.43,19.1259,Up,9.277999999999999,11.618,2927.7,96.287,-0.112,-0.04,-0.035,5.26,0,1054.07,1646.43,1188.05,82.92601554,0.002583525,0.044362099,0.183444044,,-0.47,0.3,-0.47,0.0026299415975195944,USDMXN,0.0026299415975195944,2919.66,2019-06-27 10:04:00,19.1762,0,0,0.0635
212,2019-06-28 11:37:00,9.365,11.647,96.191,1.0,-0.45,0.5825,0.4813,-0.99,19.1869,Up,9.445,11.623,2933.7,96.11200000000001,-0.093,-0.047,-0.098,-1.63,0,1054.76,1649.26,1186.63,72.7894828,0.001719823,0.054101294,0.124416311,,0.17,0.29,-0.34,0.0024391642214217782,USDMXN,0.0024391642214217782,2932.94,2019-06-28 11:44:00,19.2337,0,0,0.10120000000000001
213,2019-06-28 12:37:00,9.365,11.647,96.191,2.0,-0.45,0.5825,0.4813,-0.99,19.2337,Down,9.495,11.638,2938.85,96.185,-0.043,-0.032,-0.025,3.52,0,1054.81,1649.5,1186.87,23.83239961,-0.001360251,-0.046875732,-0.050519781,,0.22,0.53,-0.1,0.0028907594482599983,USDMXN,-0.0028907594482599983,2932.94,2019-06-28 13:39:00,19.1781,0,0,0.10120000000000001
214,2019-06-28 16:48:00,,,,3.0,,,,,19.1781,Up,9.448,11.642999999999999,2941.76,96.211,-0.09,-0.027000000000000003,0.001,6.43,0,1054.86,1649.77,1186.92,75.64078922,0.000570981,0.03434745,0.048405482,,0.27,0.8,-0.05,0.0024507120100531648,USDMXN,0.0024507120100531648,,2019-06-30 15:16:00,19.2251,0,0,
215,2019-07-01 02:25:00,9.622,11.647,96.25399999999999,1.0,-0.09,0.4725,0.493,-0.29,19.1847,Down,10.02,11.68,2941.76,96.506,-0.043,-0.008,0.147,0.0,0,1059.3,1652.04,1189.75,35.22888509,6.761239999999999e-07,-0.042819173,-0.012013957,,-0.00999999999999,-0.8,1.21,0.0026323059521389204,USDMXN,-0.0026323059521389204,2971.41,2019-07-01 02:57:00,19.1342,0,0,-0.020500000000000018
